"file_num","sim_number","size_fracture","volume","gyration_diam","strain"
57,6,347,48316.96,34.13819,"Petite"
57,7,321,37942.48,29.96342,"Petite"
57,8,304,32880.71,30.43232,"Petite"
57,9,298,37031.98,30.80826,"Petite"
57,10,349,39997.81,31.44681,"Petite"
57,11,303,37937.84,30.98989,"Petite"
57,12,309,34938.26,29.8521,"Petite"
57,13,274,28753.02,28.38947,"Petite"
57,14,348,41569.57,32.01549,"Petite"
57,15,312,36337.09,29.3065,"Petite"
57,16,331,38557.58,31.57741,"Petite"
57,17,255,25152.3,27.226,"Petite"
57,18,359,51047.11,34.94506,"Petite"
57,19,291,35944.31,29.75198,"Petite"
57,20,313,38215.74,29.74881,"Petite"
57,21,274,29025.31,27.39915,"Petite"
57,22,313,36645.22,30.18449,"Petite"
57,23,351,42992.83,33.29315,"Petite"
57,24,310,38860.87,30.63248,"Petite"
57,25,328,45119.8,32.36486,"Petite"
57,26,330,36613.42,31.19779,"Petite"
57,27,372,55854.85,35.0054,"Petite"
57,28,291,34020.46,31.37602,"Petite"
57,29,288,32614.6,28.81054,"Petite"
57,30,300,35964.06,28.91038,"Petite"
58,1,287,33348.9,29.18156,"Petite"
58,2,320,39492.82,30.55136,"Petite"
58,3,272,29736.29,28.41131,"Petite"
58,4,312,32386.49,29.39357,"Petite"
58,5,343,43572.99,31.96571,"Petite"
58,6,322,45643.7,30.86862,"Petite"
58,7,301,38990.43,30.09651,"Petite"
58,8,290,31043.32,29.02346,"Petite"
58,9,305,38120.81,30.62642,"Petite"
58,10,310,38239.91,29.90621,"Petite"
58,11,258,26620.14,26.88096,"Petite"
58,12,355,44836.6,31.81664,"Petite"
58,13,316,33820.35,30.89609,"Petite"
58,14,301,30448.85,31.65539,"Petite"
58,15,306,33865.12,29.09818,"Petite"
58,16,266,34857.44,30.91947,"Petite"
58,17,299,40631.09,32.36005,"Petite"
58,18,363,56311.01,33.63385,"Petite"
58,19,304,39145.67,31.22307,"Petite"
58,20,289,32362.41,29.4055,"Petite"
58,21,285,30605.24,28.96742,"Petite"
58,22,323,45304.97,30.62668,"Petite"
58,23,356,41204.75,31.16728,"Petite"
58,24,297,35531.29,28.84823,"Petite"
58,25,302,32824.13,30.46671,"Petite"
58,26,322,43577.47,30.41614,"Petite"
58,27,266,27280.38,27.62742,"Petite"
58,28,418,61736.06,38.09443,"Petite"
58,29,291,33277.73,29.62302,"Petite"
58,30,311,41090.72,31.36742,"Petite"
59,1,336,45011.14,31.76264,"Petite"
59,2,320,38777.87,30.43111,"Petite"
59,3,321,36870.68,30.86575,"Petite"
59,4,335,42293.76,30.96163,"Petite"
59,5,247,27083.15,26.7045,"Petite"
59,6,265,30299.37,28.31688,"Petite"
59,7,291,30247.01,28.63798,"Petite"
59,8,310,38039.16,30.07473,"Petite"
59,9,359,45844.16,32.08885,"Petite"
59,10,227,26263.03,27.45972,"Petite"
59,11,302,35962.25,32.26944,"Petite"
59,12,321,42508.56,31.13188,"Petite"
59,13,290,29218.32,28.44583,"Petite"
59,14,376,54290.86,34.57801,"Petite"
59,15,293,43806.29,31.2067,"Petite"
59,16,304,36595.85,30.32632,"Petite"
59,17,320,37867.09,31.06305,"Petite"
59,18,291,28400.6,29.20746,"Petite"
59,19,308,37875.38,29.32857,"Petite"
59,20,316,37394.29,30.32934,"Petite"
59,21,292,33428.73,29.14836,"Petite"
59,22,344,43835.37,31.41787,"Petite"
59,23,289,36268.02,29.94704,"Petite"
59,24,309,35515.41,30.94598,"Petite"
59,25,303,34333.25,28.71797,"Petite"
59,26,358,46997.47,32.7785,"Petite"
59,27,320,35392.39,30.366,"Petite"
59,28,259,30385.56,27.44006,"Petite"
59,29,296,30963.5,28.38227,"Petite"
59,30,284,28279.92,27.92507,"Petite"
6,1,351,45748.78,32.10322,"Petite"
6,2,319,45914.53,33.07842,"Petite"
6,3,337,47856.14,32.02,"Petite"
6,4,362,57206.58,34.67757,"Petite"
6,5,313,41981.85,30.83187,"Petite"
6,6,324,42534.67,31.14582,"Petite"
6,7,282,34008.41,29.17771,"Petite"
6,8,267,34545.6,28.24309,"Petite"
6,9,327,39059.29,30.29557,"Petite"
6,10,300,39063.57,30.48191,"Petite"
6,11,374,56080.45,34.44684,"Petite"
6,12,307,41033.43,32.39482,"Petite"
6,13,369,57963.49,34.42509,"Petite"
6,14,324,44662.43,32.77105,"Petite"
6,15,328,42140.27,32.92137,"Petite"
6,16,329,47175.39,31.87405,"Petite"
6,17,332,51068.59,32.45381,"Petite"
6,18,348,46954.26,32.35544,"Petite"
6,19,296,42323.36,30.43629,"Petite"
6,20,351,46451.51,31.22743,"Petite"
6,21,381,47856.91,32.14145,"Petite"
6,22,352,46283.25,31.68365,"Petite"
6,23,288,44842.42,31.74408,"Petite"
6,24,338,43517.56,30.99365,"Petite"
6,25,314,37835.52,30.04338,"Petite"
6,26,303,38841.05,31.19495,"Petite"
6,27,293,38708.47,29.23857,"Petite"
6,28,315,47631.27,33.99,"Petite"
6,29,335,43640.12,34.519,"Petite"
6,30,355,48491.02,32.62598,"Petite"
60,1,353,45225.83,32.32197,"Petite"
60,2,324,42499.92,31.20793,"Petite"
60,3,296,32270,27.71225,"Petite"
60,4,309,32093.97,29.876,"Petite"
60,5,279,33272.64,28.68965,"Petite"
60,6,283,32455.79,28.18943,"Petite"
60,7,335,46856.58,32.50624,"Petite"
60,8,309,33693.16,29.82248,"Petite"
60,9,309,38819.53,29.33048,"Petite"
60,10,265,30660.44,30.03474,"Petite"
60,11,349,40553.27,30.97734,"Petite"
60,12,308,33299.16,30.54341,"Petite"
60,13,276,31743.82,28.63406,"Petite"
60,14,320,47968.64,32.86231,"Petite"
60,15,282,37044.84,32.69656,"Petite"
60,16,325,41487.25,30.63657,"Petite"
60,17,355,53136.92,33.68063,"Petite"
60,18,338,40417.62,31.81101,"Petite"
60,19,336,46649.74,31.50239,"Petite"
60,20,310,30681.99,28.70877,"Petite"
60,21,339,44175.51,32.12525,"Petite"
60,22,286,31284.74,28.55654,"Petite"
60,23,324,40447.35,31.34045,"Petite"
60,24,375,59800.53,35.23165,"Petite"
60,25,329,46347.13,31.1938,"Petite"
60,26,282,28883.39,27.74874,"Petite"
60,27,309,38249.66,31.3795,"Petite"
60,28,325,42945.26,30.85482,"Petite"
60,29,353,49732.47,31.88151,"Petite"
60,30,311,39560.62,31.46751,"Petite"
61,1,314,33031.32,30.89807,"Petite"
61,2,353,52842.16,32.93263,"Petite"
61,3,296,32329.83,28.70757,"Petite"
61,4,309,37417.05,29.62292,"Petite"
61,5,373,60148.21,35.49937,"Petite"
61,6,307,37167.11,30.29346,"Petite"
61,7,266,29268.17,27.12816,"Petite"
61,8,328,42109.56,32.91745,"Petite"
61,9,377,54933.89,36.00972,"Petite"
61,10,298,33700.25,28.40643,"Petite"
61,11,241,25741.27,28.12034,"Petite"
61,12,292,32329.19,30.00154,"Petite"
61,13,319,40888.88,29.98809,"Petite"
61,14,274,33703.25,30.21102,"Petite"
61,15,301,33858.83,32.70048,"Petite"
61,16,295,34919.11,29.21572,"Petite"
61,17,300,33118.46,29.97888,"Petite"
61,18,303,31797.85,29.91015,"Petite"
61,19,338,44937.87,31.19678,"Petite"
61,20,327,47960.41,31.46204,"Petite"
61,21,309,36633.86,29.66194,"Petite"
61,22,294,33192.56,28.85273,"Petite"
61,23,294,37139.33,30.92653,"Petite"
61,24,341,50113.64,33.54921,"Petite"
61,25,304,35610.68,28.80758,"Petite"
61,26,318,38262.17,31.52904,"Petite"
61,27,305,38304.58,30.28711,"Petite"
61,28,267,29656.85,27.7637,"Petite"
61,29,266,26378.1,27.76281,"Petite"
61,30,351,54348.4,34.06403,"Petite"
62,1,306,35426.36,30.32544,"Petite"
62,2,297,37324.26,29.5982,"Petite"
62,3,332,45509.02,32.93515,"Petite"
62,4,280,34851.67,28.97211,"Petite"
62,5,272,33296.52,28.73716,"Petite"
62,6,286,33391.25,29.40635,"Petite"
62,7,304,35633.41,29.57639,"Petite"
62,8,391,59903.27,35.73289,"Petite"
62,9,298,38635.65,30.23744,"Petite"
62,10,281,36304.47,28.56725,"Petite"
62,11,370,46521.11,32.44215,"Petite"
62,12,342,43842.18,34.33055,"Petite"
62,13,300,36336.47,29.17215,"Petite"
62,14,315,37108.41,29.82056,"Petite"
62,15,282,32892.27,29.64174,"Petite"
62,16,297,35106.34,28.55476,"Petite"
62,17,311,42470.68,29.86466,"Petite"
62,18,333,43449.73,31.73651,"Petite"
62,19,295,36899.35,30.30701,"Petite"
62,20,311,38485.28,30.36805,"Petite"
62,21,280,31426.81,27.43697,"Petite"
62,22,286,35430.94,29.13733,"Petite"
62,23,283,33313.71,28.37159,"Petite"
62,24,280,34395.97,28.30506,"Petite"
62,25,282,29684.41,27.62524,"Petite"
62,26,288,35499.4,27.99934,"Petite"
62,27,363,46732.78,32.22519,"Petite"
62,28,303,39349.57,29.31333,"Petite"
62,29,297,40647.21,29.87503,"Petite"
62,30,295,35840.44,30.00341,"Petite"
63,1,369,55749.79,32.9438,"Petite"
63,2,301,32252.37,29.10493,"Petite"
63,3,369,52500.21,34.0749,"Petite"
63,4,347,51269.35,31.96735,"Petite"
63,5,382,61399.56,34.12624,"Petite"
63,6,370,53237.62,33.04646,"Petite"
63,7,290,31533.58,28.12521,"Petite"
63,8,333,41351.01,30.94811,"Petite"
63,9,341,42064.48,30.98319,"Petite"
63,10,319,46712.25,31.60929,"Petite"
63,11,288,33732.12,30.08861,"Petite"
63,12,313,38071.82,30.01399,"Petite"
63,13,320,43603.66,32.3729,"Petite"
63,14,346,50727.26,32.4823,"Petite"
63,15,369,60157.63,35.47569,"Petite"
63,16,274,39031.96,28.43919,"Petite"
63,17,323,41533.17,30.44451,"Petite"
63,18,242,26718.31,27.48662,"Petite"
63,19,281,31732.17,28.42403,"Petite"
63,20,371,51658,35.38907,"Petite"
63,21,311,35741.74,30.6487,"Petite"
63,22,340,49418.78,34.34453,"Petite"
63,23,345,42534.05,31.72794,"Petite"
63,24,334,44062.63,31.17173,"Petite"
63,25,338,43642.09,32.35597,"Petite"
63,26,315,37539.82,30.72244,"Petite"
63,27,333,44665.16,31.0263,"Petite"
63,28,390,57111.1,34.05348,"Petite"
63,29,366,53109.53,33.66008,"Petite"
63,30,359,52937.36,32.95903,"Petite"
64,1,278,30893.73,29.27103,"Petite"
64,2,291,34089.13,29.73828,"Petite"
64,3,258,27082.11,26.97318,"Petite"
64,4,261,30465.71,27.41184,"Petite"
64,5,309,29997.98,29.52852,"Petite"
64,6,292,34075.58,29.19619,"Petite"
64,7,345,44563.21,31.02601,"Petite"
64,8,269,34750.64,28.64312,"Petite"
64,9,287,29199.39,29.13747,"Petite"
64,10,265,31784.9,29.22797,"Petite"
64,11,249,30111.94,29.12038,"Petite"
64,12,316,43348.27,32.48515,"Petite"
64,13,346,45829.83,34.89766,"Petite"
64,14,300,38812.75,29.21309,"Petite"
64,15,321,44271.38,32.61893,"Petite"
64,16,349,48229.39,33.29554,"Petite"
64,17,300,39467.35,31.2749,"Petite"
64,18,274,34005.42,28.471,"Petite"
64,19,293,33700.21,29.3189,"Petite"
64,20,350,42944.31,31.40269,"Petite"
64,21,276,31145.1,27.96202,"Petite"
64,22,341,44564.98,32.72357,"Petite"
64,23,316,41032.75,31.50085,"Petite"
64,24,370,49291.44,35.4353,"Petite"
64,25,313,37979.5,30.99218,"Petite"
64,26,323,46616.25,33.3617,"Petite"
64,27,339,46406.75,33.11816,"Petite"
64,28,335,39619.56,30.97997,"Petite"
64,29,290,31635.61,29.13579,"Petite"
64,30,286,34530.25,28.49113,"Petite"
65,1,305,34413.86,29.73991,"Petite"
65,2,271,28131.76,27.49061,"Petite"
65,3,278,33309.94,28.65022,"Petite"
65,4,251,24742.88,25.79834,"Petite"
65,5,302,36375.94,29.31534,"Petite"
65,6,301,33449.49,29.7115,"Petite"
65,7,282,26146.74,27.19397,"Petite"
65,8,265,32914.58,28.54062,"Petite"
65,9,291,36794.19,29.74292,"Petite"
65,10,267,31627.75,29.12552,"Petite"
65,11,283,31009.76,28.82974,"Petite"
65,12,263,25364.42,26.58354,"Petite"
65,13,277,29027.57,27.6735,"Petite"
65,14,359,51374.51,32.88591,"Petite"
65,15,242,23332.75,26.6314,"Petite"
65,16,270,31653.14,28.29532,"Petite"
65,17,313,37983.96,30.12022,"Petite"
65,18,282,30999.28,28.71719,"Petite"
65,19,369,47647.62,32.8529,"Petite"
65,20,265,27407.07,27.03297,"Petite"
65,21,283,30514.9,28.28151,"Petite"
65,22,277,30278.73,28.50006,"Petite"
65,23,265,25023.47,26.96114,"Petite"
65,24,293,35363.33,28.39469,"Petite"
65,25,259,29431.1,28.10731,"Petite"
65,26,309,41100.97,31.03429,"Petite"
65,27,266,29771.92,27.43412,"Petite"
65,28,359,52783.63,32.37739,"Petite"
65,29,252,30678.12,27.34411,"Petite"
65,30,297,30944.82,27.90742,"Petite"
66,1,317,45008.13,31.3388,"Petite"
66,2,317,43586.04,30.34863,"Petite"
66,3,324,47107.96,31.50957,"Petite"
66,4,313,36071.26,29.76748,"Petite"
66,5,269,33408.65,28.43038,"Petite"
66,6,243,27327.28,26.7026,"Petite"
66,7,311,42980.3,31.23225,"Petite"
66,8,314,42331.22,31.13312,"Petite"
66,9,273,35062.8,29.06023,"Petite"
66,10,322,41794.08,31.77866,"Petite"
66,11,324,39753.28,32.14654,"Petite"
66,12,271,32147.93,30.1488,"Petite"
66,13,306,38795.86,29.44152,"Petite"
66,14,328,47190.42,31.34043,"Petite"
66,15,319,46251.44,31.41526,"Petite"
66,16,405,61005.83,35.06716,"Petite"
66,17,367,46401.89,33.52458,"Petite"
66,18,272,31572.17,27.45386,"Petite"
66,19,301,37198.83,29.96561,"Petite"
66,20,293,35524.81,29.38404,"Petite"
66,21,362,53308.08,34.17995,"Petite"
66,22,348,46762.98,32.86532,"Petite"
66,23,312,41885.82,31.76632,"Petite"
66,24,273,35187.73,29.32231,"Petite"
66,25,274,29772.84,28.44571,"Petite"
66,26,316,40409.3,31.28089,"Petite"
66,27,319,36884.71,29.99599,"Petite"
66,28,294,31299.16,29.81598,"Petite"
66,29,251,34518.07,28.99912,"Petite"
66,30,286,33945.81,29.45396,"Petite"
67,1,340,45213.53,33.10578,"Petite"
67,2,298,37753.62,30.09141,"Petite"
67,3,337,39432.31,31.63571,"Petite"
67,4,296,36098.73,29.23908,"Petite"
67,5,238,23671.13,25.66605,"Petite"
67,6,312,36509.22,30.20662,"Petite"
67,7,284,34891.01,29.73391,"Petite"
67,8,247,22365.56,25.75249,"Petite"
67,9,292,37032.83,29.28043,"Petite"
67,10,320,34444.54,29.15477,"Petite"
67,11,278,30058.36,29.97934,"Petite"
67,12,276,31208.34,27.72768,"Petite"
67,13,278,34543.09,29.19274,"Petite"
67,14,349,49333.1,31.92237,"Petite"
67,15,313,42536.55,32.00539,"Petite"
67,16,287,31001.63,28.91838,"Petite"
67,17,306,37079.74,29.98508,"Petite"
67,18,311,34235.54,29.95835,"Petite"
67,19,276,29321.15,28.45962,"Petite"
67,20,326,41826.64,31.15829,"Petite"
67,21,240,25513.91,25.40679,"Petite"
67,22,271,34261.13,29.35051,"Petite"
67,23,272,33304.24,29.38377,"Petite"
67,24,252,25659.54,26.99416,"Petite"
67,25,307,40753.4,30.77728,"Petite"
67,26,284,31129.87,28.74174,"Petite"
67,27,287,32415.14,31.24467,"Petite"
67,28,323,37215.18,29.47333,"Petite"
67,29,310,39768.55,30.8991,"Petite"
67,30,278,32616.41,29.73673,"Petite"
68,1,285,30369.48,28.27687,"Petite"
68,2,334,44736.82,31.65475,"Petite"
68,3,302,43445.49,30.25322,"Petite"
68,4,280,30228.09,28.13877,"Petite"
68,5,305,38901.29,30.86771,"Petite"
68,6,275,33485.14,28.43134,"Petite"
68,7,358,46796,31.94032,"Petite"
68,8,311,35805.48,30.88493,"Petite"
68,9,305,44437.27,32.49966,"Petite"
68,10,393,61619.85,36.02245,"Petite"
68,11,310,37893.6,29.86349,"Petite"
68,12,332,41429.74,31.16693,"Petite"
68,13,311,33495,29.72566,"Petite"
68,14,322,40410.92,31.39872,"Petite"
68,15,340,47883.11,33.36494,"Petite"
68,16,286,40865.14,31.93249,"Petite"
68,17,313,44613.39,31.50908,"Petite"
68,18,381,55130.54,35.21041,"Petite"
68,19,281,32571.94,29.43319,"Petite"
68,20,306,38457.96,30.85511,"Petite"
68,21,298,37263.22,28.57873,"Petite"
68,22,274,34277.07,28.41446,"Petite"
68,23,329,42140.42,31.31777,"Petite"
68,24,290,37700.2,29.10634,"Petite"
68,25,304,37454.76,30.0672,"Petite"
68,26,289,38130.71,30.00374,"Petite"
68,27,306,33213.97,29.22435,"Petite"
68,28,311,44987.8,31.72787,"Petite"
68,29,309,39407.08,30.51033,"Petite"
68,30,319,38410.36,30.58834,"Petite"
69,1,254,27054.55,28.21066,"Petite"
69,2,258,28165.3,27.08207,"Petite"
69,3,286,32486.04,28.69268,"Petite"
69,4,323,43360.57,30.84479,"Petite"
69,5,212,21480.82,24.4283,"Petite"
69,6,282,29940.1,27.91863,"Petite"
69,7,288,32712.94,28.97159,"Petite"
69,8,270,34060.6,28.76256,"Petite"
69,9,278,30807.68,28.59125,"Petite"
69,10,296,36075.91,29.9882,"Petite"
69,11,326,53964.96,35.49109,"Petite"
69,12,265,32310.52,27.37511,"Petite"
69,13,281,31336.32,29.31657,"Petite"
69,14,278,31873.93,28.70839,"Petite"
69,15,337,45788.3,31.54759,"Petite"
69,16,313,42907.3,31.17029,"Petite"
69,17,306,37436.71,29.19959,"Petite"
69,18,315,38992.1,31.65958,"Petite"
69,19,336,46438.64,33.40874,"Petite"
69,20,321,43150.08,30.54767,"Petite"
69,21,313,39059.57,29.637,"Petite"
69,22,305,38061.49,29.11521,"Petite"
69,23,292,34715.95,28.53131,"Petite"
69,24,251,23622.93,25.6476,"Petite"
69,25,264,27076.8,27.95907,"Petite"
69,26,259,28088.49,26.85616,"Petite"
69,27,259,28724.34,28.12306,"Petite"
69,28,282,36368.1,29.2175,"Petite"
69,29,328,45353.62,31.14371,"Petite"
69,30,295,41379.53,30.59636,"Petite"
7,1,323,40854.83,31.57549,"Petite"
7,2,260,28621.56,27.65174,"Petite"
7,3,300,40020.77,29.98006,"Petite"
7,4,318,36906.78,30.38123,"Petite"
7,5,306,39887.8,30.27357,"Petite"
7,6,318,37883.26,29.55426,"Petite"
7,7,387,50982.58,33.9423,"Petite"
7,8,367,54306.91,35.32836,"Petite"
7,9,303,35652.58,29.89443,"Petite"
7,10,344,48332.01,32.35747,"Petite"
7,11,290,33372.43,29.63656,"Petite"
7,12,325,46102.51,32.36164,"Petite"
7,13,318,39997.96,30.39966,"Petite"
7,14,288,34136.28,29.61166,"Petite"
7,15,363,45693.38,32.37191,"Petite"
7,16,285,31367.28,28.2007,"Petite"
7,17,287,35538.43,28.85998,"Petite"
7,18,315,42575.01,29.94818,"Petite"
7,19,295,36507.98,30.02818,"Petite"
7,20,296,31393.37,30.77059,"Petite"
7,21,276,27062.06,28.00187,"Petite"
7,22,362,43292.24,32.44092,"Petite"
7,23,346,51075.77,32.71406,"Petite"
7,24,307,37462.78,29.15042,"Petite"
7,25,316,41554.54,30.37412,"Petite"
7,26,312,38105.66,29.62351,"Petite"
7,27,328,48677.96,31.31529,"Petite"
7,28,284,33088.22,28.98906,"Petite"
7,29,281,30478.8,29.15005,"Petite"
7,30,306,38075.91,29.34372,"Petite"
70,1,327,43581.77,30.58047,"Petite"
70,2,332,43647.73,31.21796,"Petite"
70,3,305,35140.03,31.40545,"Petite"
70,4,275,30564.64,28.08488,"Petite"
70,5,326,37875.12,31.75688,"Petite"
70,6,292,39219.98,29.49957,"Petite"
70,7,332,46080.46,32.79167,"Petite"
70,8,289,32448.57,28.76271,"Petite"
70,9,298,34700.78,29.51549,"Petite"
70,10,307,43711.88,31.03986,"Petite"
70,11,291,41146.13,30.04282,"Petite"
70,12,335,42037.84,32.86339,"Petite"
70,13,277,30996.75,28.07258,"Petite"
70,14,303,36179.22,29.78589,"Petite"
70,15,295,36375.98,30.4894,"Petite"
70,16,350,46748.99,35.13655,"Petite"
70,17,344,45628.39,31.74598,"Petite"
70,18,266,30933.47,28.48969,"Petite"
70,19,317,45775.28,32.25344,"Petite"
70,20,233,23645.23,26.17865,"Petite"
70,21,272,32251.31,29.47325,"Petite"
70,22,294,35936.3,29.34064,"Petite"
70,23,291,33206.12,28.95955,"Petite"
70,24,296,28519.97,29.46248,"Petite"
70,25,282,30665.26,28.20956,"Petite"
70,26,310,37371.85,29.8051,"Petite"
70,27,272,29889.9,28.16383,"Petite"
70,28,271,32159.61,28.37022,"Petite"
70,29,247,24365.64,26.54822,"Petite"
70,30,291,33846.77,28.52463,"Petite"
71,1,345,47754.57,33.87028,"Petite"
71,2,313,38199.89,31.78048,"Petite"
71,3,321,37948,30.81687,"Petite"
71,4,331,43620.35,32.96368,"Petite"
71,5,301,39403.88,31.05561,"Petite"
71,6,340,45406.97,32.03836,"Petite"
71,7,354,56665.26,33.48474,"Petite"
71,8,341,45417.69,31.3385,"Petite"
71,9,287,33618.22,29.52374,"Petite"
71,10,368,47133.69,32.60924,"Petite"
71,11,364,48513.38,33.99196,"Petite"
71,12,323,44795,33.3275,"Petite"
71,13,314,47954.67,33.17038,"Petite"
71,14,331,46627.39,33.62343,"Petite"
71,15,388,50336.66,35.17822,"Petite"
71,16,332,44525.65,33.8932,"Petite"
71,17,346,47996.7,32.44508,"Petite"
71,18,367,58982.63,35.90694,"Petite"
71,19,305,35468.33,29.96046,"Petite"
71,20,324,43810.02,32.71085,"Petite"
71,21,321,36263.93,29.86813,"Petite"
71,22,306,39787.38,30.43493,"Petite"
71,23,377,54662.07,34.15532,"Petite"
71,24,331,40271.4,31.67823,"Petite"
71,25,312,38364.84,30.22417,"Petite"
71,26,322,44823.7,33.12842,"Petite"
71,27,346,45707.04,31.82985,"Petite"
71,28,417,69207.49,36.31601,"Petite"
71,29,303,37303.01,31.17476,"Petite"
71,30,314,47778.22,30.99101,"Petite"
72,1,277,30980.08,27.77791,"Petite"
72,2,299,32902.55,29.04247,"Petite"
72,3,267,33066.97,30.19745,"Petite"
72,4,259,26899.56,28.56535,"Petite"
72,5,287,36023.37,29.93808,"Petite"
72,6,298,33254.58,29.73834,"Petite"
72,7,316,36396.08,30.17309,"Petite"
72,8,295,34445.3,29.66049,"Petite"
72,9,306,39376.86,31.13639,"Petite"
72,10,321,40420.93,30.54617,"Petite"
72,11,334,50108.77,33.20915,"Petite"
72,12,252,22976.49,25.54273,"Petite"
72,13,363,45652.93,33.45338,"Petite"
72,14,260,27186.96,27.87248,"Petite"
72,15,326,40755.21,31.56058,"Petite"
72,16,267,27422.71,28.2475,"Petite"
72,17,300,34494.74,29.97063,"Petite"
72,18,288,30523.3,28.81284,"Petite"
72,19,277,26350.62,28.14691,"Petite"
72,20,289,32570.99,28.98092,"Petite"
72,21,261,30962.72,28.80316,"Petite"
72,22,336,42690.79,31.02408,"Petite"
72,23,374,52164.85,33.25667,"Petite"
72,24,259,26765.87,26.8765,"Petite"
72,25,337,44726.91,35.46261,"Petite"
72,26,317,44044.59,30.54021,"Petite"
72,27,297,36039.25,29.70746,"Petite"
72,28,306,34475.63,29.26198,"Petite"
72,29,232,20033.83,24.7463,"Petite"
72,30,298,29616.6,28.59366,"Petite"
73,1,355,52532.81,32.88592,"Petite"
73,2,365,56935.54,35.60838,"Petite"
73,3,298,35656.47,28.88456,"Petite"
73,4,316,36020.59,30.83726,"Petite"
73,5,291,39984.18,29.54539,"Petite"
73,6,376,49294.61,34.05845,"Petite"
73,7,286,33366.2,28.18458,"Petite"
73,8,277,35394.47,28.80167,"Petite"
73,9,352,49813.21,33.41111,"Petite"
73,10,321,41745.06,30.30999,"Petite"
73,11,347,46537.55,31.16825,"Petite"
73,12,296,35105.94,29.49394,"Petite"
73,13,289,35783.41,28.72809,"Petite"
73,14,365,48749.89,33.76066,"Petite"
73,15,309,41931.65,31.88391,"Petite"
73,16,318,39905.11,30.96048,"Petite"
73,17,351,48306.46,34.56833,"Petite"
73,18,321,44921.46,31.70019,"Petite"
73,19,282,32372.8,28.81101,"Petite"
73,20,295,35118.4,29.35461,"Petite"
73,21,327,40542.1,30.70015,"Petite"
73,22,284,35575.52,28.67182,"Petite"
73,23,313,42783.33,32.23273,"Petite"
73,24,283,30869.78,28.15115,"Petite"
73,25,271,31561.25,28.64874,"Petite"
73,26,240,27803.17,26.88449,"Petite"
73,27,281,37180.68,29.12378,"Petite"
73,28,286,33305.66,30.58481,"Petite"
73,29,281,37334.89,28.98468,"Petite"
73,30,279,34146.1,28.63238,"Petite"
74,1,316,47489.69,31.18735,"Petite"
74,2,319,46737.01,32.51365,"Petite"
74,3,330,51776.7,32.5635,"Petite"
74,4,304,35321.94,30.46161,"Petite"
74,5,332,55958.59,31.96814,"Petite"
74,6,323,56693.5,34.64394,"Petite"
74,7,311,45337.12,31.23494,"Petite"
74,8,265,30036.79,28.44724,"Petite"
74,9,266,30942.67,28.67739,"Petite"
74,10,294,38603.99,30.46077,"Petite"
74,11,370,54872.65,33.53523,"Petite"
74,12,265,29052.95,27.74685,"Petite"
74,13,316,43623.85,30.30994,"Petite"
74,14,318,43116.21,30.17042,"Petite"
74,15,303,44419.1,30.69847,"Petite"
74,16,326,44949.01,31.23662,"Petite"
74,17,276,27610.47,28.55424,"Petite"
74,18,287,32634.15,27.96336,"Petite"
74,19,336,42958.33,32.31252,"Petite"
74,20,317,41412.87,30.32343,"Petite"
74,21,312,48317.74,31.65295,"Petite"
74,22,328,43960.29,31.54021,"Petite"
74,23,319,43236.8,30.93814,"Petite"
74,24,268,31565.13,28.69988,"Petite"
74,25,287,46116.93,29.69693,"Petite"
74,26,318,36558.86,30.64941,"Petite"
74,27,353,48973.12,31.73356,"Petite"
74,28,366,50509.4,33.09104,"Petite"
74,29,305,37778.83,29.92757,"Petite"
74,30,322,42711.15,32.06752,"Petite"
75,1,324,40333.17,31.07533,"Petite"
75,2,350,48776.84,33.9301,"Petite"
75,3,376,54558.65,35.04703,"Petite"
75,4,326,35186.71,29.43442,"Petite"
75,5,311,37163.24,29.52699,"Petite"
75,6,289,29282.3,28.84684,"Petite"
75,7,285,34391.66,30.58909,"Petite"
75,8,359,45199.72,31.683,"Petite"
75,9,295,35848.65,29.58049,"Petite"
75,10,346,45049.8,33.80095,"Petite"
75,11,290,30072.27,28.80368,"Petite"
75,12,279,27778.65,27.69149,"Petite"
75,13,307,34783.03,30.20494,"Petite"
75,14,366,52172.06,32.35252,"Petite"
75,15,353,49724.84,32.69576,"Petite"
75,16,300,34828.61,30.24748,"Petite"
75,17,314,35692.68,29.26724,"Petite"
75,18,310,41215.51,33.03654,"Petite"
75,19,299,32985.54,28.92381,"Petite"
75,20,307,41262.43,31.28698,"Petite"
75,21,292,36558.83,30.00194,"Petite"
75,22,344,49755.93,35.36254,"Petite"
75,23,322,35497.68,28.88169,"Petite"
75,24,316,40276.04,30.54325,"Petite"
75,25,333,45714.87,31.61504,"Petite"
75,26,333,39903.96,30.38791,"Petite"
75,27,352,45026.43,32.10275,"Petite"
75,28,275,31126.47,28.40807,"Petite"
75,29,323,36624.68,29.85903,"Petite"
75,30,311,35885.54,29.9765,"Petite"
76,1,306,34195.73,30.33333,"Petite"
76,2,265,39871.09,29.38416,"Petite"
76,3,356,45878.36,33.14736,"Petite"
76,4,310,40331.21,29.82423,"Petite"
76,5,308,34651.48,28.82677,"Petite"
76,6,307,32418.53,28.67385,"Petite"
76,7,306,40367.98,30.85403,"Petite"
76,8,306,34559.45,29.65251,"Petite"
76,9,320,41248.3,31.08782,"Petite"
76,10,358,50446.69,33.64356,"Petite"
